"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times1431","low.var",80,0.87,0,0.13,0.81039603960396,0,0.18960396039604,0.01,"0",0.940966067038527
"event.times1432","+high",80,0.24,0.4,0.36,0.220594059405941,0.308118811881188,0.471287128712871,0.51,"123.146639862618",1.47717330980641
"event.times1433","+low",80,0.47,0.07,0.46,0.454851485148515,0.111881188118812,0.433267326732673,0.28,"76.8616703741029",0.318619601585384
"event.times1434","full",80,0.43,0.2,0.37,0.418019801980198,0.200891089108911,0.381089108910891,0.37,"58.7289458918342",0.467468122581355
"event.times1435","low.var",80,0.58,0.08,0.34,0.545742574257426,0.110990099009901,0.343267326732673,0.39,"74.5550912991201",0.878815521567892
"event.times1436","+high",80,0.08,0.39,0.53,0.0477227722772277,0.312178217821782,0.64009900990099,0.54,"99.5364887463513",1.69092028224333
"event.times1437","+low",80,0.47,0.1,0.43,0.449405940594059,0.0778217821782178,0.472772277227723,0.29,"219.462841373133",0.870121098643479
"event.times1438","full",80,0.19,0.36,0.45,0.192772277227723,0.357425742574257,0.44980198019802,0.52,"127.972287217108",0.520934199001137
"event.times1439","low.var",80,0.35,0.28,0.37,0.356435643564356,0.30019801980198,0.343366336633663,0.45,"62.3928686091106",1.00460211024567
"event.times1440","+high",80,0.38,0.3,0.32,0.333465346534653,0.257623762376238,0.408910891089109,0.55,"81.0972432854255",1.51071094889675
"event.times1441","+low",80,0.68,0.1,0.22,0.659009900990099,0.0700990099009901,0.270891089108911,0.33,"112.398721344638",1.12879999841787
"event.times1442","full",80,0.27,0.29,0.44,0.321584158415842,0.276534653465347,0.401881188118812,0.46,"67.0547598997354",0.87001255611064
"event.times1443","low.var",80,0.35,0.28,0.37,0.362871287128713,0.271980198019802,0.365148514851485,0.37,"113.050935975977",0.841845737117809
"event.times1444","+high",80,0.16,0.38,0.46,0.190990099009901,0.391980198019802,0.417029702970297,0.5,"81.9552334570448",0.924440942536058
"event.times1445","+low",80,0.42,0.16,0.42,0.413564356435644,0.120792079207921,0.465643564356436,0.24,"213.128546427565",0.965600903005811
"event.times1446","full",80,0.26,0.26,0.48,0.316633663366337,0.247425742574257,0.435940594059406,0.4,"147.076802932016",0.855683713652611
"event.times1447","low.var",80,0.12,0.44,0.44,0.132574257425743,0.407029702970297,0.46039603960396,0.49,"145.398587497517",1.09238829976389
"event.times1448","+high",80,0.94,0,0.06,0.879207920792079,0,0.120792079207921,0.02,"0.738558371639082",1.46247330000611
"event.times1449","+low",80,0.34,0.12,0.54,0.363861386138614,0.181386138613861,0.454752475247525,0.25,"245.850987182867",0.320275980236813
"event.times1450","full",80,0.86,0,0.14,0.862772277227723,0,0.137227722772277,0.02,"1.36635257794787",0.608274099290608
"event.times1451","low.var",80,0.33,0.19,0.48,0.354059405940594,0.262673267326733,0.383267326732673,0.41,"99.5187412443295",0.999744608025984
"event.times1452","+high",80,0.15,0.37,0.48,0.125148514851485,0.444653465346535,0.43019801980198,0.6,"109.659339075853",1.50582766100515
"event.times1453","+low",80,0.57,0.08,0.35,0.495148514851485,0.0575247524752475,0.447326732673267,0.2,"76.1394786462294",0.466182359925162
"event.times1454","full",80,0.34,0.33,0.33,0.386633663366337,0.326336633663366,0.287029702970297,0.42,"87.8719722853454",1.41630310534765
"event.times1455","low.var",80,0.25,0.32,0.43,0.267425742574257,0.30970297029703,0.422871287128713,0.47,"134.281974713341",1.038533673645
"event.times1456","+high",80,0.2,0.42,0.38,0.228811881188119,0.398613861386139,0.372574257425743,0.51,"94.1485891086708",1.72023306652387
"event.times1457","+low",80,0.72,0,0.28,0.793069306930693,0,0.206930693069307,0.01,"0",0.762349290284042
"event.times1458","full",80,0.84,0,0.16,0.860990099009901,0,0.139009900990099,0.01,"0",0.309983244235888
"event.times1459","low.var",80,0.33,0.13,0.54,0.25049504950495,0.155148514851485,0.594356435643564,0.4,"136.608385536715",1.00075981142026
"event.times1460","+high",80,0,0.43,0.57,0,0.428217821782178,0.571782178217822,0.67,"67.4739532004541",1.06773168335099
"event.times1461","+low",80,0.31,0.22,0.47,0.28009900990099,0.21990099009901,0.5,0.26,"223.990502022819",1.07206444624481
"event.times1462","full",80,0.23,0.25,0.52,0.26960396039604,0.297326732673267,0.433069306930693,0.36,"135.305078462517",1.38184449456507
"event.times1463","low.var",80,0.13,0.25,0.62,0.158217821782178,0.271287128712871,0.57049504950495,0.4,"40.5760242174174",1.1057699867848
"event.times1464","+high",80,0.19,0.4,0.41,0.174554455445545,0.49029702970297,0.335148514851485,0.56,"76.4760127106744",0.90405674560552
"event.times1465","+low",80,0.53,0.12,0.35,0.554455445544555,0.0892079207920792,0.356336633663366,0.23,"171.027243228161",0.345233753679495
"event.times1466","full",80,0.92,0,0.08,0.829306930693069,0,0.170693069306931,0.03,"0.17103517911782",1.17804499531743
"event.times1467","low.var",80,0.15,0.33,0.52,0.181188118811881,0.341485148514852,0.477326732673267,0.47,"135.299824507301",1.08356140247639
"event.times1468","+high",80,0,0.39,0.61,0,0.380891089108911,0.619108910891089,0.53,"128.859622653629",0.827282044963247
"event.times1469","+low",80,0.32,0.19,0.49,0.352574257425743,0.184455445544554,0.462970297029703,0.24,"234.860289932371",0.658176237858749
"event.times1470","full",80,0.24,0.26,0.5,0.291980198019802,0.264158415841584,0.443861386138614,0.42,"74.1266382464287",1.12889718576332
"event.times1471","low.var",80,0.33,0.31,0.36,0.333861386138614,0.213564356435644,0.452574257425743,0.45,"115.002137152719",1.09505634994752
"event.times1472","+high",80,0.11,0.42,0.47,0.125445544554455,0.382673267326733,0.491881188118812,0.54,"121.085959384547",0.972521454619634
"event.times1473","+low",80,0.56,0.07,0.37,0.49019801980198,0.092970297029703,0.416831683168317,0.24,"105.346015062564",1.12565959265064
"event.times1474","full",80,0.86,0,0.14,0.832277227722772,0,0.167722772277228,0.01,"0",0.516198360914214
"event.times1475","low.var",80,0.4,0.24,0.36,0.435247524752475,0.227920792079208,0.336831683168317,0.42,"52.9547402403392",0.763344216109928
"event.times1476","+high",80,0,0.42,0.58,0,0.352079207920792,0.647920792079208,0.63,"90.1721009898192",0.850516095103412
"event.times1477","+low",80,0.27,0.09,0.64,0.227623762376238,0.183762376237624,0.588613861386139,0.32,"168.449739159618",0.547309337720169
"event.times1478","full",80,0.28,0.17,0.55,0.283366336633663,0.210891089108911,0.505742574257426,0.42,"152.953516848819",1.47268285262194
"event.times1479","low.var",80,0.81,0,0.19,0.807623762376238,0,0.192376237623762,0.02,"0.364224983235484",0.834099518843784
"event.times1480","+high",80,0.88,0,0.12,0.878811881188119,0,0.121188118811881,0.01,"0",1.72289226869696
"event.times1481","+low",80,0.54,0.14,0.32,0.522574257425743,0.130594059405941,0.346831683168317,0.32,"88.1346320674886",0.981332966296295
"event.times1482","full",80,0.31,0.36,0.33,0.348415841584158,0.295742574257426,0.355841584158416,0.41,"50.7703366548546",1.67005901919359
"event.times1483","low.var",80,0.25,0.29,0.46,0.214752475247525,0.316336633663366,0.468910891089109,0.45,"88.0325911556376",0.972635669299787
"event.times1484","+high",80,0.19,0.33,0.48,0.257821782178218,0.315346534653465,0.426831683168317,0.51,"49.3266942789222",1.31173764597072
"event.times1485","+low",80,0.46,0.1,0.44,0.443762376237624,0.092970297029703,0.463267326732673,0.28,"60.7578524529049",0.771855962782048
"event.times1486","full",80,0.45,0.13,0.42,0.433762376237624,0.123168316831683,0.443069306930693,0.4,"135.423318169773",1.04576476955868
"event.times1487","low.var",80,0.43,0.21,0.36,0.418217821782178,0.205247524752475,0.376534653465347,0.37,"131.821700529096",1.07324053266622
"event.times1488","+high",80,0,0.37,0.63,0,0.373564356435644,0.626435643564356,0.59,"71.9112044935596",1.67387364090933
"event.times1489","+low",80,0.34,0.1,0.56,0.375940594059406,0.10990099009901,0.514158415841584,0.28,"199.220688487709",0.361763154536894
"event.times1490","full",80,0.23,0.3,0.47,0.208811881188119,0.337524752475248,0.453663366336634,0.42,"156.891042066689",0.600312852026786
"event.times1491","low.var",80,0.25,0.42,0.33,0.36019801980198,0.280594059405941,0.359207920792079,0.42,"173.294805393553",0.819810418323563
"event.times1492","+high",80,0.34,0.21,0.45,0.261089108910891,0.25019801980198,0.488712871287129,0.53,"65.0119537748573",1.41110948610061
"event.times1493","+low",80,0.42,0.1,0.48,0.381980198019802,0.146336633663366,0.471683168316832,0.28,"166.957816748731",0.949155062328393
"event.times1494","full",80,0.31,0.16,0.53,0.300990099009901,0.168415841584158,0.530594059405941,0.41,"70.0548999589454",0.707296020789064
"event.times1495","low.var",80,0.83,0,0.17,0.794158415841584,0,0.205841584158416,0.01,"0",0.761663198660937
"event.times1496","+high",80,0.08,0.38,0.54,0.0978217821782178,0.421485148514851,0.480693069306931,0.54,"58.9595849233536",0.909746428591785
"event.times1497","+low",80,0.44,0.12,0.44,0.402772277227723,0.134455445544554,0.462772277227723,0.29,"98.9563000217404",0.547382874467161
"event.times1498","full",80,0.43,0.13,0.44,0.392871287128713,0.145049504950495,0.462079207920792,0.36,"133.321215554045",0.861864459909824
"event.times1499","low.var",80,0.29,0.29,0.42,0.301881188118812,0.241287128712871,0.456831683168317,0.45,"129.220411186737",1.16438857309837
"event.times1500","+high",80,0.26,0.44,0.3,0.291188118811881,0.372772277227723,0.336039603960396,0.52,"110.137479440142",0.757695669051226
"event.times1501","+low",80,0.75,0,0.25,0.797920792079208,0,0.202079207920792,0.02,"5.11109716863333",0.904899068784957
"event.times1502","full",80,0.84,0,0.16,0.825544554455446,0,0.174455445544554,0.01,"0",0.343926234076476
"event.times1503","low.var",80,0.4,0.28,0.32,0.488811881188119,0.196237623762376,0.314950495049505,0.42,"116.413976994105",0.941644381399995
"event.times1504","+high",80,0.08,0.45,0.47,0.0533663366336634,0.423960396039604,0.522673267326733,0.55,"102.798191825583",1.41022409590921
"event.times1505","+low",80,0.47,0.19,0.34,0.454158415841584,0.173069306930693,0.372772277227723,0.3,"90.1992589446642",0.86019807208569
"event.times1506","full",80,0.62,0.19,0.19,0.603366336633663,0.170990099009901,0.225643564356436,0.39,"42.5275405923975",1.00807487704739
"event.times1507","low.var",80,0.37,0.23,0.4,0.308217821782178,0.261188118811881,0.430594059405941,0.41,"152.636126821129",0.992805222952794
"event.times1508","+high",80,0.32,0.38,0.3,0.329009900990099,0.329009900990099,0.341980198019802,0.57,"84.0462243065825",1.77181435058813
"event.times1509","+low",80,0.32,0.23,0.45,0.278613861386139,0.183465346534653,0.537920792079208,0.33,"196.589240816606",0.706447499966941
"event.times1510","full",80,0.14,0.36,0.5,0.129009900990099,0.285346534653465,0.585643564356436,0.55,"118.448097402047",1.50456313470004
"event.times1511","low.var",80,0.16,0.28,0.56,0.156435643564356,0.271782178217822,0.571782178217822,0.45,"137.467640716039",1.22563907994385
"event.times1512","+high",80,0,0.45,0.55,0,0.44009900990099,0.55990099009901,0.63,"63.0511018669007",1.76060908850132
"event.times1513","+low",80,0.77,0,0.23,0.762079207920792,0,0.237920792079208,0.01,"0",0.367106103178567
"event.times1514","full",80,0.59,0.13,0.28,0.57,0.13950495049505,0.29049504950495,0.49,"104.784136093413",0.681708688184436
"event.times1515","low.var",80,0.52,0.21,0.27,0.492079207920792,0.2,0.307920792079208,0.46,"127.683135718417",1.06044118090615
"event.times1516","+high",80,0.34,0.28,0.38,0.323960396039604,0.237128712871287,0.438910891089109,0.54,"86.4733808468724",1.70281945621055
"event.times1517","+low",80,0.8,0,0.2,0.827326732673267,0,0.172673267326733,0.02,"8.60279270978726",0.241497430953313
"event.times1518","full",80,0.28,0.31,0.41,0.297128712871287,0.281485148514852,0.421386138613861,0.47,"91.0303260171033",1.44977023705973
"event.times1519","low.var",80,0.78,0,0.22,0.808712871287129,0,0.191287128712871,0.02,"0.313748122316694",0.774603715339964
"event.times1520","+high",80,0.1,0.42,0.48,0.153663366336634,0.363762376237624,0.482574257425743,0.49,"123.197802102255",0.916265526266964
"event.times1521","+low",80,0.37,0.14,0.49,0.377326732673267,0.131287128712871,0.491386138613861,0.27,"130.451629115639",0.601217543296472
"event.times1522","full",80,0.15,0.31,0.54,0.190792079207921,0.285643564356436,0.523564356435644,0.44,"146.199977308419",1.72083476243817
"event.times1523","low.var",80,0.17,0.3,0.53,0.205247524752475,0.272574257425743,0.522178217821782,0.4,"115.617108495954",1.02342609874167
"event.times1524","+high",80,0.06,0.35,0.59,0.0611881188118812,0.431089108910891,0.507722772277228,0.54,"66.5989460567727",1.47177188508574
"event.times1525","+low",80,0.52,0.18,0.3,0.501089108910891,0.142970297029703,0.355940594059406,0.32,"188.164272021844",0.659750770936626
"event.times1526","full",80,0.3,0.16,0.54,0.282772277227723,0.197425742574257,0.51980198019802,0.34,"70.7627024041906",1.0021115652582
"event.times1527","low.var",80,0.42,0.27,0.31,0.397920792079208,0.224059405940594,0.378019801980198,0.42,"114.270239889421",1.13341946559797
"event.times1528","+high",80,0.38,0.35,0.27,0.348118811881188,0.271881188118812,0.38,0.57,"83.3080738129899",1.06772837638959
"event.times1529","+low",80,0.49,0.17,0.34,0.456633663366337,0.17980198019802,0.363564356435644,0.26,"203.563476601879",0.869151450845308
"event.times1530","full",80,0.36,0.22,0.42,0.281485148514852,0.209504950495049,0.509009900990099,0.52,"139.248296454143",1.65022860528864
"event.times1531","low.var",80,0.37,0.24,0.39,0.31049504950495,0.288811881188119,0.400693069306931,0.42,"115.297838455243",0.894840182078744
"event.times1532","+high",80,0.1,0.46,0.44,0.126633663366337,0.437920792079208,0.435445544554455,0.57,"33.528162995746",1.25072999508834
"event.times1533","+low",80,0.35,0.21,0.44,0.347227722772277,0.173564356435644,0.479207920792079,0.34,"153.707308925481",1.18638432279
"event.times1534","full",80,0.39,0.24,0.37,0.356633663366337,0.246930693069307,0.396435643564356,0.35,"43.7867179999569",0.404384419707572
"event.times1535","low.var",80,0.83,0,0.17,0.853762376237624,0,0.146237623762376,0.01,"0",0.958876782491471
"event.times1536","+high",80,0.28,0.3,0.42,0.267128712871287,0.327227722772277,0.405643564356436,0.56,"62.0144654087918",0.815782910776223
"event.times1537","+low",80,0.44,0.12,0.44,0.408217821782178,0.13950495049505,0.452277227722772,0.33,"163.630681156264",0.555689981672957
"event.times1538","full",80,0.28,0.37,0.35,0.358019801980198,0.299504950495049,0.342475247524753,0.4,"154.161017743121",1.4027603191528
"event.times1539","low.var",80,0.26,0.25,0.49,0.183069306930693,0.261287128712871,0.555643564356436,0.4,"140.751225775183",0.884335905161817
"event.times1540","+high",80,0.25,0.46,0.29,0.294950495049505,0.458118811881188,0.246930693069307,0.53,"144.223081195839",0.782004565203582
"event.times1541","+low",80,0.44,0.14,0.42,0.403069306930693,0.141089108910891,0.455841584158416,0.32,"151.027581418244",1.11325656035037
"event.times1542","full",80,0.25,0.25,0.5,0.262277227722772,0.17009900990099,0.567623762376238,0.46,"147.857901992415",1.74387183418544
"event.times1543","low.var",80,0.87,0,0.13,0.86009900990099,0,0.13990099009901,0.01,"0",0.882096320041636
"event.times1544","+high",80,0.14,0.37,0.49,0.14019801980198,0.268613861386139,0.591188118811881,0.56,"97.7979975018302",1.70575063702734
"event.times1545","+low",80,0.39,0.16,0.45,0.424851485148515,0.156237623762376,0.418910891089109,0.28,"92.1999846727402",1.21732082203033
"event.times1546","full",80,0.49,0.25,0.26,0.487029702970297,0.22960396039604,0.283366336633663,0.41,"47.212828697866",1.20127940262406
"event.times1547","low.var",80,0.4,0.22,0.38,0.346435643564356,0.212277227722772,0.441287128712871,0.38,"61.7264883587716",0.936064415151149
"event.times1548","+high",80,0,0.38,0.62,0,0.464158415841584,0.535841584158416,0.59,"102.771025554608",1.57015332813968
"event.times1549","+low",80,0.48,0.12,0.4,0.42029702970297,0.142277227722772,0.437425742574257,0.26,"199.658736736401",1.1992083202853
"event.times1550","full",80,0.37,0.2,0.43,0.345445544554455,0.215049504950495,0.43950495049505,0.39,"143.090912371782",0.68290825996144
"event.times1551","low.var",80,0.18,0.26,0.56,0.193861386138614,0.255841584158416,0.55029702970297,0.47,"132.933186347919",1.01038866787141
"event.times1552","+high",80,0,0.48,0.52,0,0.377623762376238,0.622376237623762,0.61,"88.1732452132421",1.62169852475922
"event.times1553","+low",80,0.42,0.21,0.37,0.377722772277228,0.194752475247525,0.427524752475248,0.26,"113.57743011957",0.256913415580902
"event.times1554","full",80,0.33,0.33,0.34,0.283267326732673,0.321089108910891,0.395643564356436,0.42,"50.0958939140612",0.313540919155078
"event.times1555","low.var",80,0.29,0.32,0.39,0.348118811881188,0.300594059405941,0.351287128712871,0.36,"72.4960258087683",1.15904306889967
"event.times1556","+high",80,0,0.39,0.61,0,0.351782178217822,0.648217821782178,0.6,"79.2535779671808",1.19365833756384
"event.times1557","+low",80,0.42,0.19,0.39,0.412079207920792,0.183861386138614,0.404059405940594,0.29,"99.4978449148046",1.07857243256768
"event.times1558","full",80,0.31,0.21,0.48,0.356336633663366,0.246732673267327,0.396930693069307,0.46,"78.7102493219706",1.50807106624506
